order_id,order_date,customer_id,region,channel,manager,category,product,quantity,discount,revenue,cost,rating,feedback_reason,response_time_hours,is_return
13951,2026-05-22,C02096,Новосибирск,почта,Федорова М.А.,Датчики,Датчик D-17,1,0,19230,12116,3,цена,25,0
13952,2026-05-22,C01869,Екатеринбург,сайт,Морозов Д.А.,Насосы,Насос Н-45,1,0.1,65506,50479,4,нет проблемы,15,0
13953,2026-05-25,C00362,Санкт-Петербург,телефон,Сидорова Н.К.,Насосы,Насос Н-45,1,0.1,64760,50769,5,нет проблемы,10,0
13954,2026-05-25,C01854,Екатеринбург,телефон,Зайцева В.Л.,Насосы,Насос Н-45,2,0.05,132004,98049,4,нет проблемы,10,0
13955,2026-05-25,C01419,Москва,сайт,Сидорова Н.К.,Насосы,Насос Н-45,1,0,77283,59317,5,нет проблемы,18,0
13956,2026-05-25,C01664,Санкт-Петербург,телефон,Орлова Е.И.,Датчики,Датчик D-17,3,0.07,55201,34409,5,нет проблемы,7,0
13957,2026-05-25,C01597,Москва,повторная продажа,Смирнов Р.О.,Фильтры,Фильтр F-30,1,0.1,23953,16848,4,нет проблемы,12,0
13958,2026-05-25,C00553,Санкт-Петербург,повторная продажа,Алексеева Ю.С.,Фильтры,Фильтр F-30,1,0.03,23221,16356,5,нет проблемы,12,0
13959,2026-05-25,C01883,Москва,почта,Морозов Д.А.,Компрессоры,Компрессор А-120,3,0.07,379993,274861,3,совместимость,37,1
13960,2026-05-25,C01716,Санкт-Петербург,сайт,Егорова Т.С.,Датчики,Датчик D-17,1,0.03,18073,11641,4,нет проблемы,6,0
13961,2026-05-25,C01558,Новосибирск,повторная продажа,Волкова Н.П.,Контроллеры,Контроллер C-9,1,0.05,62849,40134,5,нет проблемы,4,0
13962,2026-05-25,C02068,Казань,повторная продажа,Морозов Д.А.,Компрессоры,Компрессор А-120,2,0.03,265908,189291,4,нет проблемы,9,0
13963,2026-05-25,C00292,Казань,сайт,Петров М.С.,Электродвигатели,Электродвигатель E-55,1,0.03,110533,83167,5,нет проблемы,4,0
13964,2026-05-25,C01354,Москва,сайт,Новиков П.К.,Компрессоры,Компрессор А-120,3,0.03,449221,331823,5,нет проблемы,8,0
13965,2026-05-25,C01472,Екатеринбург,сайт,Петров М.С.,Контроллеры,Контроллер C-9,2,0.03,133726,85151,3,совместимость,14,0
13966,2026-05-25,C01875,Москва,сайт,Кузнецов И.В.,Компрессоры,Компрессор А-120,2,0.1,264447,193880,5,нет проблемы,5,0
13967,2026-05-25,C01248,Санкт-Петербург,почта,Орлова Е.И.,Компрессоры,Компрессор А-120,4,0.1,548862,388206,3,цена,38,0
13968,2026-05-25,C01224,Санкт-Петербург,телефон,Алексеева Ю.С.,Фильтры,Фильтр F-30,1,0.03,23297,15961,4,нет проблемы,10,0
13969,2026-05-25,C00020,Казань,телефон,Егорова Т.С.,Редукторы,Редуктор R-8,2,0.03,163839,130603,5,нет проблемы,10,0
13970,2026-05-25,C01795,Москва,повторная продажа,Кузнецов И.В.,Насосы,Насос Н-45,1,0.05,72760,55585,5,нет проблемы,8,0
13971,2026-05-25,C01157,Москва,повторная продажа,Орлова Е.И.,Датчики,Датчик D-17,1,0,19976,13037,5,нет проблемы,9,0
13972,2026-05-25,C01151,Санкт-Петербург,повторная продажа,Федорова М.А.,Насосы,Насос Н-45,3,0.1,184014,140388,5,нет проблемы,10,0
13973,2026-05-25,C00239,Екатеринбург,повторная продажа,Егорова Т.С.,Насосы,Насос Н-45,1,0.07,67944,53264,5,нет проблемы,7,0
13974,2026-05-25,C01206,Новосибирск,телефон,Петров М.С.,Электродвигатели,Электродвигатель E-55,1,0.07,105045,76370,5,цена,27,0
13975,2026-05-25,C01768,Новосибирск,почта,Ким В.В.,Компрессоры,Компрессор А-120,1,0.05,139975,98137,4,цена,32,1
13976,2026-05-25,C00436,Новосибирск,почта,Громов А.Н.,Насосы,Насос Н-45,1,0.05,71545,53580,5,нет проблемы,18,0
13977,2026-05-25,C01397,Казань,телефон,Федорова М.А.,Насосы,Насос Н-45,2,0,150360,117185,4,нет проблемы,2,0
13978,2026-05-25,C01627,Санкт-Петербург,сайт,Егорова Т.С.,Компрессоры,Компрессор А-120,1,0,152578,106447,4,срок поставки,26,0
13979,2026-05-25,C01635,Москва,почта,Смирнов Р.О.,Компрессоры,Компрессор А-120,1,0,145878,107578,4,нет проблемы,17,0
13980,2026-05-25,C02100,Москва,почта,Алексеева Ю.С.,Электродвигатели,Электродвигатель E-55,1,0.1,107610,79433,4,нет проблемы,19,0
13981,2026-05-25,C01047,Москва,почта,Смирнов Р.О.,Фильтры,Фильтр F-30,1,0.1,22272,15873,4,цена,20,1
13982,2026-05-25,C00379,Казань,сайт,Громов А.Н.,Насосы,Насос Н-45,1,0.1,61322,45361,3,качество консультации,26,0
13983,2026-05-25,C01691,Москва,телефон,Ким В.В.,Электродвигатели,Электродвигатель E-55,2,0.05,219959,162378,4,нет проблемы,16,0
13984,2026-05-25,C01474,Екатеринбург,повторная продажа,Иванова А.А.,Насосы,Насос Н-45,2,0,146090,110442,4,нет проблемы,8,0
13985,2026-05-25,C01953,Санкт-Петербург,сайт,Иванова А.А.,Компрессоры,Компрессор А-120,2,0.03,287134,202637,4,нет проблемы,12,0
13986,2026-05-25,C00555,Санкт-Петербург,повторная продажа,Алексеева Ю.С.,Датчики,Датчик D-17,2,0.1,34545,22721,4,нет проблемы,4,0
13987,2026-05-25,C01595,Казань,сайт,Кузнецов И.В.,Фильтры,Фильтр F-30,1,0.1,22686,15679,5,нет проблемы,10,0
13988,2026-05-25,C01680,Екатеринбург,сайт,Громов А.Н.,Датчики,Датчик D-17,1,0.05,16325,10341,2,совместимость,15,0
13989,2026-05-25,C01207,Москва,повторная продажа,Петров М.С.,Насосы,Насос Н-45,2,0.1,120774,88814,5,нет проблемы,15,0
13990,2026-05-25,C01540,Новосибирск,телефон,Ким В.В.,Редукторы,Редуктор R-8,1,0.1,75722,58831,4,нет проблемы,17,0
13991,2026-05-25,C00209,Екатеринбург,сайт,Алексеева Ю.С.,Электродвигатели,Электродвигатель E-55,2,0.1,214981,162765,5,нет проблемы,16,0
13992,2026-05-25,C01293,Екатеринбург,почта,Волкова Н.П.,Электродвигатели,Электродвигатель E-55,3,0.07,307536,233668,3,срок поставки,26,0
13993,2026-05-26,C00786,Санкт-Петербург,сайт,Алексеева Ю.С.,Датчики,Датчик D-17,2,0,39789,26105,4,неполное описание,13,0
13994,2026-05-26,C00116,Казань,почта,Новиков П.К.,Датчики,Датчик D-17,2,0.07,32661,21264,4,нет проблемы,22,0
13995,2026-05-26,C00269,Новосибирск,повторная продажа,Егорова Т.С.,Электродвигатели,Электродвигатель E-55,1,0.1,111265,82409,5,нет проблемы,11,0
13996,2026-05-26,C00889,Екатеринбург,телефон,Сидорова Н.К.,Датчики,Датчик D-17,1,0.03,18668,12245,4,неполное описание,32,0
13997,2026-05-26,C01150,Екатеринбург,сайт,Иванова А.А.,Контроллеры,Контроллер C-9,1,0.03,59288,39375,5,нет проблемы,15,0
13998,2026-05-26,C01246,Екатеринбург,почта,Иванова А.А.,Компрессоры,Компрессор А-120,1,0.1,126517,92581,4,нет проблемы,11,0
13999,2026-05-26,C00231,Екатеринбург,почта,Сидорова Н.К.,Контроллеры,Контроллер C-9,1,0.05,60314,39772,5,нет проблемы,14,0
14000,2026-05-26,C00769,Казань,почта,Волкова Н.П.,Фильтры,Фильтр F-30,1,0.07,22991,15984,3,качество консультации,32,0
14001,2026-05-26,C01304,Новосибирск,почта,Сидорова Н.К.,Компрессоры,Компрессор А-120,1,0.03,138148,99087,5,нет проблемы,18,0
14002,2026-05-26,C01893,Екатеринбург,телефон,Зайцева В.Л.,Редукторы,Редуктор R-8,2,0.03,181876,142979,5,нет проблемы,14,0
14003,2026-05-26,C01482,Казань,телефон,Иванова А.А.,Редукторы,Редуктор R-8,1,0.03,84849,67592,5,нет проблемы,5,0
14004,2026-05-26,C01579,Санкт-Петербург,повторная продажа,Смирнов Р.О.,Электродвигатели,Электродвигатель E-55,3,0,343924,248709,5,нет проблемы,8,0
14005,2026-05-26,C00331,Санкт-Петербург,почта,Орлова Е.И.,Редукторы,Редуктор R-8,1,0.03,93737,71300,4,нет проблемы,17,0
14006,2026-05-26,C00308,Москва,сайт,Зайцева В.Л.,Контроллеры,Контроллер C-9,3,0.1,182710,117955,5,нет проблемы,4,0
14007,2026-05-26,C00758,Санкт-Петербург,сайт,Ким В.В.,Контроллеры,Контроллер C-9,1,0.1,57023,38284,5,нет проблемы,2,0
14008,2026-05-26,C02049,Новосибирск,сайт,Орлова Е.И.,Датчики,Датчик D-17,1,0.1,17078,10512,5,нет проблемы,6,0
14009,2026-05-26,C00417,Екатеринбург,сайт,Смирнов Р.О.,Электродвигатели,Электродвигатель E-55,3,0,374689,279028,4,нет проблемы,6,0
14010,2026-05-26,C02052,Москва,телефон,Громов А.Н.,Редукторы,Редуктор R-8,2,0.07,171054,129171,4,нет проблемы,3,0
14011,2026-05-26,C01439,Москва,повторная продажа,Волкова Н.П.,Электродвигатели,Электродвигатель E-55,1,0,117346,87403,5,нет проблемы,10,0
14012,2026-05-26,C01420,Санкт-Петербург,сайт,Смирнов Р.О.,Электродвигатели,Электродвигатель E-55,1,0,109631,83843,5,нет проблемы,11,0
14013,2026-05-26,C01566,Новосибирск,повторная продажа,Федорова М.А.,Электродвигатели,Электродвигатель E-55,1,0,109012,78242,5,нет проблемы,13,0
14014,2026-05-26,C00671,Санкт-Петербург,повторная продажа,Петров М.С.,Насосы,Насос Н-45,1,0.03,69805,52820,5,нет проблемы,8,0
14015,2026-05-26,C01870,Москва,почта,Сидорова Н.К.,Редукторы,Редуктор R-8,3,0.03,267540,202285,3,срок поставки,17,0
14016,2026-05-26,C01973,Москва,повторная продажа,Зайцева В.Л.,Компрессоры,Компрессор А-120,2,0.1,281060,198053,5,нет проблемы,14,0
14017,2026-05-26,C02082,Казань,почта,Егорова Т.С.,Датчики,Датчик D-17,1,0.07,16896,10851,4,неполное описание,38,0
14018,2026-05-26,C01616,Санкт-Петербург,повторная продажа,Громов А.Н.,Электродвигатели,Электродвигатель E-55,1,0.05,110973,81257,5,нет проблемы,4,0
14019,2026-05-26,C01488,Екатеринбург,сайт,Петров М.С.,Насосы,Насос Н-45,1,0.03,69263,51746,4,нет проблемы,2,0
14020,2026-05-26,C00279,Казань,сайт,Орлова Е.И.,Датчики,Датчик D-17,1,0.03,17446,10804,4,нет проблемы,9,0
14021,2026-05-26,C00075,Казань,повторная продажа,Ким В.В.,Насосы,Насос Н-45,1,0.07,71682,55473,5,нет проблемы,8,0
14022,2026-05-26,C02071,Новосибирск,почта,Алексеева Ю.С.,Компрессоры,Компрессор А-120,4,0.03,562357,415403,5,нет проблемы,20,0
14023,2026-05-26,C01213,Казань,почта,Волкова Н.П.,Редукторы,Редуктор R-8,2,0.03,189297,146047,4,нет проблемы,14,0
14024,2026-05-26,C00954,Санкт-Петербург,повторная продажа,Петров М.С.,Компрессоры,Компрессор А-120,1,0.07,131191,94662,5,нет проблемы,11,0
14025,2026-05-26,C01762,Москва,сайт,Федорова М.А.,Компрессоры,Компрессор А-120,3,0.1,368032,267113,4,нет проблемы,10,0
14026,2026-05-26,C01434,Москва,сайт,Кузнецов И.В.,Редукторы,Редуктор R-8,2,0.07,178416,141910,5,нет проблемы,10,0
14027,2026-05-26,C01480,Москва,почта,Новиков П.К.,Насосы,Насос Н-45,4,0.05,267891,208513,3,комплектация,30,0
14028,2026-05-26,C00331,Екатеринбург,почта,Егорова Т.С.,Редукторы,Редуктор R-8,3,0.05,243363,190346,4,неполное описание,33,1
14029,2026-05-26,C01364,Екатеринбург,сайт,Морозов Д.А.,Компрессоры,Компрессор А-120,2,0,268278,196711,4,нет проблемы,12,0
14030,2026-05-26,C00988,Москва,почта,Волкова Н.П.,Датчики,Датчик D-17,2,0.03,36236,22699,5,нет проблемы,26,0
14031,2026-05-27,C02037,Москва,телефон,Ким В.В.,Редукторы,Редуктор R-8,1,0.05,87661,68994,4,нет проблемы,13,0
14032,2026-05-27,C00219,Санкт-Петербург,повторная продажа,Федорова М.А.,Компрессоры,Компрессор А-120,1,0.05,143413,102733,5,нет проблемы,8,0
14033,2026-05-27,C01636,Санкт-Петербург,повторная продажа,Зайцева В.Л.,Компрессоры,Компрессор А-120,2,0.05,268786,194087,5,нет проблемы,10,0
14034,2026-05-27,C02057,Санкт-Петербург,почта,Зайцева В.Л.,Электродвигатели,Электродвигатель E-55,1,0,123973,89552,4,нет проблемы,25,0
14035,2026-05-27,C01148,Казань,почта,Алексеева Ю.С.,Редукторы,Редуктор R-8,1,0.05,83239,64096,5,нет проблемы,21,0
14036,2026-05-27,C00328,Казань,повторная продажа,Сидорова Н.К.,Компрессоры,Компрессор А-120,1,0.05,139643,101837,4,нет проблемы,9,0
14037,2026-05-27,C01143,Екатеринбург,сайт,Иванова А.А.,Компрессоры,Компрессор А-120,1,0,156315,113683,5,нет проблемы,11,0
14038,2026-05-27,C00221,Екатеринбург,повторная продажа,Алексеева Ю.С.,Насосы,Насос Н-45,2,0.03,150770,114498,4,цена,21,1
14039,2026-05-27,C01746,Новосибирск,сайт,Смирнов Р.О.,Компрессоры,Компрессор А-120,1,0.07,129281,94763,5,нет проблемы,7,0
14040,2026-05-27,C00951,Москва,повторная продажа,Егорова Т.С.,Клапаны,Клапан V-12,1,0.03,34369,23649,5,нет проблемы,12,0
14041,2026-05-27,C01138,Екатеринбург,повторная продажа,Алексеева Ю.С.,Клапаны,Клапан V-12,1,0.07,37932,26895,3,доставка,28,0
14042,2026-05-27,C01498,Санкт-Петербург,повторная продажа,Егорова Т.С.,Датчики,Датчик D-17,1,0.05,16748,11063,5,нет проблемы,8,0
14043,2026-05-27,C00240,Екатеринбург,почта,Смирнов Р.О.,Редукторы,Редуктор R-8,1,0.03,81504,63750,3,срок поставки,26,0
14044,2026-05-27,C01921,Казань,телефон,Морозов Д.А.,Редукторы,Редуктор R-8,4,0.03,372380,286735,5,нет проблемы,6,0
14045,2026-05-27,C00864,Москва,повторная продажа,Петров М.С.,Фильтры,Фильтр F-30,1,0,25475,17902,5,нет проблемы,2,0
14046,2026-05-27,C01751,Москва,сайт,Егорова Т.С.,Фильтры,Фильтр F-30,2,0.05,50201,35397,4,нет проблемы,8,0
14047,2026-05-27,C01549,Екатеринбург,почта,Ким В.В.,Насосы,Насос Н-45,2,0.1,119533,92978,4,нет проблемы,21,0
14048,2026-05-27,C01798,Санкт-Петербург,телефон,Громов А.Н.,Фильтры,Фильтр F-30,1,0.03,25183,16836,3,доставка,20,0
14049,2026-05-27,C01260,Новосибирск,повторная продажа,Кузнецов И.В.,Компрессоры,Компрессор А-120,1,0.07,129443,96278,5,нет проблемы,5,0
14050,2026-05-27,C01658,Казань,сайт,Федорова М.А.,Клапаны,Клапан V-12,3,0.1,106054,72660,4,нет проблемы,6,0
14051,2026-05-27,C00317,Екатеринбург,сайт,Громов А.Н.,Фильтры,Фильтр F-30,4,0.03,98386,66132,5,нет проблемы,7,0
14052,2026-05-27,C01471,Санкт-Петербург,повторная продажа,Ким В.В.,Компрессоры,Компрессор А-120,1,0,155684,108512,5,нет проблемы,20,0
14053,2026-05-27,C01569,Казань,сайт,Петров М.С.,Компрессоры,Компрессор А-120,1,0.05,135181,99130,4,нет проблемы,9,0
14054,2026-05-27,C00409,Екатеринбург,сайт,Алексеева Ю.С.,Контроллеры,Контроллер C-9,3,0.05,181529,120140,4,нет проблемы,10,0
14055,2026-05-27,C01760,Казань,почта,Алексеева Ю.С.,Компрессоры,Компрессор А-120,2,0.07,262113,191817,4,нет проблемы,17,0
14056,2026-05-27,C01897,Новосибирск,почта,Алексеева Ю.С.,Компрессоры,Компрессор А-120,1,0,138936,103419,4,комплектация,26,1
14057,2026-05-27,C01228,Екатеринбург,сайт,Волкова Н.П.,Контроллеры,Контроллер C-9,2,0.03,130999,84988,2,неполное описание,26,0
14058,2026-05-27,C00450,Санкт-Петербург,почта,Ким В.В.,Редукторы,Редуктор R-8,2,0.05,170458,135999,3,срок поставки,16,0
14059,2026-05-27,C00781,Москва,повторная продажа,Сидорова Н.К.,Электродвигатели,Электродвигатель E-55,1,0.05,111904,80557,5,нет проблемы,17,0
14060,2026-05-27,C00857,Новосибирск,повторная продажа,Новиков П.К.,Компрессоры,Компрессор А-120,2,0.03,268841,192590,5,нет проблемы,15,0
14061,2026-05-27,C00322,Москва,сайт,Иванова А.А.,Насосы,Насос Н-45,1,0.07,66893,50400,4,нет проблемы,13,0
14062,2026-05-27,C02047,Москва,сайт,Кузнецов И.В.,Фильтры,Фильтр F-30,1,0,27466,18433,5,нет проблемы,15,0
14063,2026-05-27,C01593,Казань,телефон,Зайцева В.Л.,Электродвигатели,Электродвигатель E-55,1,0.05,112247,83499,5,нет проблемы,17,0
14064,2026-05-27,C00869,Москва,сайт,Петров М.С.,Контроллеры,Контроллер C-9,2,0.05,125025,79689,2,срок поставки,23,1
14065,2026-05-27,C01310,Екатеринбург,телефон,Иванова А.А.,Редукторы,Редуктор R-8,1,0.03,88145,69481,5,нет проблемы,13,0
14066,2026-05-27,C01651,Казань,сайт,Новиков П.К.,Компрессоры,Компрессор А-120,1,0.05,142486,105481,4,срок поставки,19,0
14067,2026-05-27,C01481,Москва,сайт,Ким В.В.,Насосы,Насос Н-45,1,0.07,64277,49946,5,нет проблемы,10,0
14068,2026-05-27,C01714,Екатеринбург,почта,Громов А.Н.,Датчики,Датчик D-17,3,0.07,48170,30763,1,качество консультации,32,0
14069,2026-05-28,C01574,Екатеринбург,почта,Волкова Н.П.,Клапаны,Клапан V-12,2,0.07,72887,51023,4,нет проблемы,16,0
14070,2026-05-28,C00973,Екатеринбург,сайт,Иванова А.А.,Контроллеры,Контроллер C-9,3,0.03,187749,120437,2,совместимость,22,0
14071,2026-05-28,C01672,Новосибирск,сайт,Кузнецов И.В.,Редукторы,Редуктор R-8,2,0.03,165605,127199,5,нет проблемы,8,0
14072,2026-05-28,C01565,Москва,телефон,Зайцева В.Л.,Компрессоры,Компрессор А-120,1,0.07,135831,95882,4,нет проблемы,3,0
14073,2026-05-28,C01433,Москва,телефон,Егорова Т.С.,Насосы,Насос Н-45,1,0.1,68852,52580,3,документы,12,0
14074,2026-05-28,C01426,Казань,телефон,Громов А.Н.,Компрессоры,Компрессор А-120,1,0.07,137577,102178,5,цена,18,0
14075,2026-05-28,C01855,Новосибирск,повторная продажа,Громов А.Н.,Насосы,Насос Н-45,1,0,76534,59443,3,нет проблемы,14,0
14076,2026-05-28,C02056,Санкт-Петербург,повторная продажа,Петров М.С.,Клапаны,Клапан V-12,1,0,37979,27601,5,нет проблемы,18,0
14077,2026-05-28,C01789,Казань,сайт,Петров М.С.,Клапаны,Клапан V-12,1,0.07,35068,24186,4,доставка,37,0
14078,2026-05-28,C00370,Екатеринбург,сайт,Ким В.В.,Редукторы,Редуктор R-8,1,0.07,86344,65476,4,цена,13,0
14079,2026-05-28,C00663,Екатеринбург,повторная продажа,Петров М.С.,Насосы,Насос Н-45,1,0,69422,52925,4,совместимость,23,0
14080,2026-05-28,C01837,Новосибирск,телефон,Новиков П.К.,Датчики,Датчик D-17,3,0.1,47152,30808,5,нет проблемы,13,0
14081,2026-05-28,C01627,Санкт-Петербург,сайт,Морозов Д.А.,Датчики,Датчик D-17,1,0.05,17367,11178,2,совместимость,14,0
14082,2026-05-28,C02093,Санкт-Петербург,почта,Алексеева Ю.С.,Фильтры,Фильтр F-30,1,0.1,21918,15140,4,нет проблемы,8,0
14083,2026-05-28,C01551,Новосибирск,повторная продажа,Егорова Т.С.,Насосы,Насос Н-45,3,0.07,195979,145233,4,нет проблемы,4,0
14084,2026-05-28,C01875,Санкт-Петербург,сайт,Громов А.Н.,Контроллеры,Контроллер C-9,2,0.1,108162,72628,4,нет проблемы,9,0
14085,2026-05-28,C01738,Екатеринбург,сайт,Морозов Д.А.,Редукторы,Редуктор R-8,3,0.07,261853,202632,5,нет проблемы,8,0
14086,2026-05-28,C00161,Казань,почта,Зайцева В.Л.,Контроллеры,Контроллер C-9,1,0.07,59428,39170,5,нет проблемы,8,0
14087,2026-05-28,C00979,Екатеринбург,сайт,Орлова Е.И.,Редукторы,Редуктор R-8,1,0.03,90468,69425,5,нет проблемы,7,0
14088,2026-05-28,C01008,Москва,сайт,Федорова М.А.,Редукторы,Редуктор R-8,2,0.03,174675,136791,5,нет проблемы,11,0
14089,2026-05-28,C00893,Санкт-Петербург,повторная продажа,Иванова А.А.,Электродвигатели,Электродвигатель E-55,3,0,367813,276876,5,неполное описание,16,1
14090,2026-05-28,C01420,Санкт-Петербург,почта,Морозов Д.А.,Фильтры,Фильтр F-30,2,0.03,52852,36488,5,нет проблемы,14,0
14091,2026-05-28,C00042,Санкт-Петербург,повторная продажа,Волкова Н.П.,Электродвигатели,Электродвигатель E-55,2,0.03,212626,157583,4,доставка,16,0
14092,2026-05-28,C01861,Казань,телефон,Иванова А.А.,Компрессоры,Компрессор А-120,1,0.05,131685,93539,4,нет проблемы,8,0
14093,2026-05-28,C01296,Москва,повторная продажа,Громов А.Н.,Фильтры,Фильтр F-30,2,0.07,45451,31823,5,нет проблемы,14,0
14094,2026-05-28,C01605,Москва,сайт,Смирнов Р.О.,Редукторы,Редуктор R-8,1,0,97842,75096,5,нет проблемы,14,0
14095,2026-05-28,C00259,Казань,сайт,Федорова М.А.,Компрессоры,Компрессор А-120,1,0.07,125287,92652,2,доставка,31,0
14096,2026-05-28,C00185,Санкт-Петербург,сайт,Смирнов Р.О.,Контроллеры,Контроллер C-9,1,0,61621,40157,5,нет проблемы,7,0
14097,2026-05-28,C01280,Новосибирск,повторная продажа,Волкова Н.П.,Электродвигатели,Электродвигатель E-55,1,0,111389,80081,3,цена,13,0
14098,2026-05-28,C01415,Москва,повторная продажа,Морозов Д.А.,Компрессоры,Компрессор А-120,1,0,155167,111584,5,нет проблемы,8,0
14099,2026-05-28,C01236,Новосибирск,сайт,Новиков П.К.,Насосы,Насос Н-45,4,0.03,298741,224657,3,нет проблемы,16,0
14100,2026-05-28,C00224,Санкт-Петербург,почта,Смирнов Р.О.,Фильтры,Фильтр F-30,1,0.03,24743,16741,4,нет проблемы,17,0
14101,2026-05-28,C01629,Москва,сайт,Орлова Е.И.,Клапаны,Клапан V-12,3,0.05,114316,78314,5,нет проблемы,11,0
14102,2026-05-28,C01402,Казань,повторная продажа,Сидорова Н.К.,Редукторы,Редуктор R-8,2,0.07,168865,132770,5,нет проблемы,11,0
14103,2026-05-28,C00311,Казань,повторная продажа,Громов А.Н.,Насосы,Насос Н-45,1,0.1,60288,46785,2,совместимость,16,0
14104,2026-05-28,C00838,Новосибирск,сайт,Сидорова Н.К.,Редукторы,Редуктор R-8,3,0.1,232075,183468,4,нет проблемы,11,0
14105,2026-05-28,C00965,Москва,сайт,Егорова Т.С.,Клапаны,Клапан V-12,2,0.1,64062,44436,5,нет проблемы,9,0
14106,2026-05-28,C00621,Москва,почта,Федорова М.А.,Насосы,Насос Н-45,2,0,145747,108277,1,качество консультации,19,0
14107,2026-05-28,C00692,Санкт-Петербург,повторная продажа,Новиков П.К.,Насосы,Насос Н-45,1,0.03,65751,50143,5,нет проблемы,7,0
14108,2026-05-28,C01698,Москва,почта,Смирнов Р.О.,Насосы,Насос Н-45,1,0.03,64281,47332,2,комплектация,26,0
14109,2026-05-28,C00972,Санкт-Петербург,почта,Ким В.В.,Редукторы,Редуктор R-8,2,0.1,162141,126400,5,нет проблемы,17,0
14110,2026-05-28,C01886,Казань,телефон,Новиков П.К.,Клапаны,Клапан V-12,1,0.03,36042,24837,4,нет проблемы,11,0
14111,2026-05-28,C00425,Санкт-Петербург,сайт,Орлова Е.И.,Компрессоры,Компрессор А-120,3,0,453891,331765,4,нет проблемы,5,0
14112,2026-05-28,C01189,Москва,телефон,Орлова Е.И.,Электродвигатели,Электродвигатель E-55,3,0.1,301563,225662,5,нет проблемы,12,0
14113,2026-05-29,C01799,Москва,повторная продажа,Зайцева В.Л.,Редукторы,Редуктор R-8,1,0.03,89652,67704,5,нет проблемы,7,0
14114,2026-05-29,C01030,Москва,повторная продажа,Петров М.С.,Насосы,Насос Н-45,3,0.03,201212,156503,3,неполное описание,14,0
14115,2026-05-29,C01119,Новосибирск,повторная продажа,Орлова Е.И.,Насосы,Насос Н-45,2,0.1,125040,94074,3,комплектация,27,0
14116,2026-05-29,C01099,Казань,почта,Орлова Е.И.,Компрессоры,Компрессор А-120,2,0,284743,202477,5,нет проблемы,21,0
14117,2026-05-29,C01842,Екатеринбург,телефон,Смирнов Р.О.,Контроллеры,Контроллер C-9,1,0.05,57090,38965,5,нет проблемы,6,0
14118,2026-05-29,C01757,Санкт-Петербург,повторная продажа,Сидорова Н.К.,Насосы,Насос Н-45,2,0,149619,114973,4,срок поставки,19,1
14119,2026-05-29,C01026,Казань,сайт,Кузнецов И.В.,Компрессоры,Компрессор А-120,1,0,139409,102924,4,нет проблемы,10,0
14120,2026-05-29,C00193,Санкт-Петербург,почта,Егорова Т.С.,Клапаны,Клапан V-12,3,0.03,101836,73584,4,нет проблемы,14,0
14121,2026-05-29,C01122,Казань,телефон,Алексеева Ю.С.,Компрессоры,Компрессор А-120,3,0.1,391596,289734,4,срок поставки,12,1
14122,2026-05-29,C00047,Казань,телефон,Сидорова Н.К.,Компрессоры,Компрессор А-120,1,0,138308,101170,5,нет проблемы,7,0
14123,2026-05-29,C02100,Екатеринбург,сайт,Зайцева В.Л.,Насосы,Насос Н-45,3,0.03,208822,159346,5,нет проблемы,3,0
14124,2026-05-29,C01228,Казань,сайт,Иванова А.А.,Редукторы,Редуктор R-8,2,0.05,184750,141045,5,нет проблемы,17,0
14125,2026-05-29,C01562,Санкт-Петербург,повторная продажа,Иванова А.А.,Редукторы,Редуктор R-8,2,0,174224,138265,2,срок поставки,29,0
14126,2026-05-29,C00766,Казань,повторная продажа,Сидорова Н.К.,Редукторы,Редуктор R-8,2,0.1,154932,122199,5,нет проблемы,12,0
14127,2026-05-29,C00449,Новосибирск,почта,Петров М.С.,Фильтры,Фильтр F-30,4,0,111716,77549,5,нет проблемы,17,0
14128,2026-05-29,C01409,Новосибирск,сайт,Кузнецов И.В.,Электродвигатели,Электродвигатель E-55,3,0.03,338202,255897,4,нет проблемы,10,0
14129,2026-05-29,C00940,Москва,телефон,Новиков П.К.,Фильтры,Фильтр F-30,1,0.05,25103,17228,4,нет проблемы,7,0
14130,2026-05-29,C00335,Екатеринбург,почта,Алексеева Ю.С.,Компрессоры,Компрессор А-120,1,0.07,137627,96162,3,неполное описание,29,0
14131,2026-05-29,C00952,Новосибирск,почта,Морозов Д.А.,Редукторы,Редуктор R-8,1,0,90530,68749,5,нет проблемы,7,0
14132,2026-05-29,C01778,Москва,почта,Волкова Н.П.,Компрессоры,Компрессор А-120,1,0.03,131972,97879,5,цена,27,0
14133,2026-05-29,C02049,Новосибирск,повторная продажа,Кузнецов И.В.,Насосы,Насос Н-45,2,0.03,140617,103750,4,комплектация,22,1
14134,2026-05-29,C00841,Казань,телефон,Ким В.В.,Электродвигатели,Электродвигатель E-55,3,0.1,300653,225639,4,нет проблемы,9,0
14135,2026-05-29,C00381,Москва,почта,Кузнецов И.В.,Датчики,Датчик D-17,1,0.03,16762,10969,5,нет проблемы,14,0
14136,2026-05-29,C01288,Екатеринбург,повторная продажа,Петров М.С.,Редукторы,Редуктор R-8,1,0.07,81217,61987,4,документы,24,0
14137,2026-05-29,C00462,Казань,телефон,Морозов Д.А.,Фильтры,Фильтр F-30,1,0.1,23351,16291,4,нет проблемы,20,0
14138,2026-05-29,C00840,Казань,сайт,Иванова А.А.,Насосы,Насос Н-45,3,0,229564,179039,4,нет проблемы,8,0
