order_id,order_date,customer_id,region,channel,manager,category,product,quantity,discount,revenue,cost,rating,feedback_reason,response_time_hours,is_return,month,profit,margin_pct,has_problem,rating_group,nps_group
13528,2026-05-07,C01295,Новосибирск,сайт,Волкова Н.П.,Контроллеры,Контроллер C-9,1,0.03,66769,43973,4,неполное описание,13,0,2026-05,22796,0.341,True,средняя,passive
13529,2026-05-07,C01818,Москва,сайт,Егорова Т.С.,Датчики,Датчик D-17,3,0.03,57803,36313,4,нет проблемы,13,0,2026-05,21490,0.372,False,средняя,passive
13530,2026-05-07,C01256,Санкт-Петербург,почта,Иванова А.А.,Компрессоры,Компрессор А-120,1,0.03,130752,93401,4,совместимость,23,0,2026-05,37351,0.286,True,средняя,passive
13531,2026-05-07,C01828,Екатеринбург,сайт,Егорова Т.С.,Контроллеры,Контроллер C-9,2,0.05,119894,79194,3,доставка,30,0,2026-05,40700,0.339,True,низкая,detractor
13532,2026-05-07,C00792,Казань,повторная продажа,Смирнов Р.О.,Насосы,Насос Н-45,1,0.07,65122,47865,3,неполное описание,24,1,2026-05,17257,0.265,True,низкая,detractor
13533,2026-05-07,C00741,Екатеринбург,повторная продажа,Кузнецов И.В.,Насосы,Насос Н-45,1,0.03,68925,51887,5,нет проблемы,1,0,2026-05,17038,0.247,False,высокая,promoter
13534,2026-05-08,C01011,Санкт-Петербург,почта,Кузнецов И.В.,Клапаны,Клапан V-12,1,0.05,37611,26404,5,нет проблемы,22,0,2026-05,11207,0.298,False,высокая,promoter
13535,2026-05-08,C00138,Москва,телефон,Морозов Д.А.,Датчики,Датчик D-17,1,0.05,17936,11182,5,нет проблемы,7,0,2026-05,6754,0.377,False,высокая,promoter
13536,2026-05-08,C01919,Новосибирск,сайт,Волкова Н.П.,Насосы,Насос Н-45,1,0.03,71072,55714,5,нет проблемы,9,0,2026-05,15358,0.216,False,высокая,promoter
13537,2026-05-08,C01847,Москва,повторная продажа,Петров М.С.,Электродвигатели,Электродвигатель E-55,1,0.05,118514,87768,4,нет проблемы,2,0,2026-05,30746,0.259,False,средняя,passive
13538,2026-05-08,C01303,Екатеринбург,почта,Орлова Е.И.,Контроллеры,Контроллер C-9,1,0.05,58121,37288,4,нет проблемы,12,0,2026-05,20833,0.358,False,средняя,passive
13539,2026-05-08,C01738,Екатеринбург,повторная продажа,Егорова Т.С.,Насосы,Насос Н-45,1,0.1,68916,53304,5,нет проблемы,9,0,2026-05,15612,0.227,False,высокая,promoter
13540,2026-05-08,C01045,Новосибирск,телефон,Федорова М.А.,Редукторы,Редуктор R-8,2,0.1,167371,126756,4,нет проблемы,14,0,2026-05,40615,0.243,False,средняя,passive
13541,2026-05-08,C01654,Санкт-Петербург,сайт,Сидорова Н.К.,Компрессоры,Компрессор А-120,1,0.0,141542,102263,2,доставка,25,1,2026-05,39279,0.278,True,низкая,detractor
13542,2026-05-08,C00309,Санкт-Петербург,почта,Кузнецов И.В.,Компрессоры,Компрессор А-120,1,0.0,138841,100156,5,нет проблемы,17,0,2026-05,38685,0.279,False,высокая,promoter
13543,2026-05-08,C01768,Санкт-Петербург,сайт,Смирнов Р.О.,Фильтры,Фильтр F-30,3,0.0,77053,52437,4,нет проблемы,13,0,2026-05,24616,0.319,False,средняя,passive
13544,2026-05-08,C01659,Новосибирск,почта,Федорова М.А.,Контроллеры,Контроллер C-9,1,0.03,58903,38771,4,нет проблемы,19,0,2026-05,20132,0.342,False,средняя,passive
13545,2026-05-08,C01518,Санкт-Петербург,повторная продажа,Новиков П.К.,Клапаны,Клапан V-12,1,0.07,33092,24061,3,доставка,13,0,2026-05,9031,0.273,True,низкая,detractor
13546,2026-05-08,C01809,Новосибирск,повторная продажа,Ким В.В.,Компрессоры,Компрессор А-120,2,0.0,312322,217468,5,нет проблемы,11,0,2026-05,94854,0.304,False,высокая,promoter
13547,2026-05-08,C00272,Новосибирск,сайт,Егорова Т.С.,Насосы,Насос Н-45,1,0.0,77346,58186,5,нет проблемы,9,0,2026-05,19160,0.248,False,высокая,promoter
13548,2026-05-08,C01603,Москва,почта,Зайцева В.Л.,Компрессоры,Компрессор А-120,1,0.1,140270,100650,2,срок поставки,14,0,2026-05,39620,0.282,True,низкая,detractor
13549,2026-05-08,C00363,Казань,сайт,Иванова А.А.,Контроллеры,Контроллер C-9,1,0.05,57505,37442,3,неполное описание,20,0,2026-05,20063,0.349,True,низкая,detractor
13550,2026-05-08,C00953,Москва,сайт,Петров М.С.,Компрессоры,Компрессор А-120,1,0.05,143684,104140,2,качество консультации,22,0,2026-05,39544,0.275,True,низкая,detractor
13551,2026-05-08,C00791,Санкт-Петербург,почта,Алексеева Ю.С.,Электродвигатели,Электродвигатель E-55,1,0.03,112073,81231,3,совместимость,29,0,2026-05,30842,0.275,True,низкая,detractor
13552,2026-05-08,C01268,Санкт-Петербург,почта,Зайцева В.Л.,Датчики,Датчик D-17,2,0.03,35527,22619,5,нет проблемы,15,0,2026-05,12908,0.363,False,высокая,promoter
13553,2026-05-08,C00112,Москва,повторная продажа,Волкова Н.П.,Редукторы,Редуктор R-8,1,0.03,91823,72925,5,нет проблемы,4,0,2026-05,18898,0.206,False,высокая,promoter
13554,2026-05-08,C00717,Москва,телефон,Орлова Е.И.,Контроллеры,Контроллер C-9,3,0.1,167119,111267,5,нет проблемы,8,0,2026-05,55852,0.334,False,высокая,promoter
13555,2026-05-08,C00849,Казань,повторная продажа,Егорова Т.С.,Датчики,Датчик D-17,2,0.05,32619,21042,5,нет проблемы,9,0,2026-05,11577,0.355,False,высокая,promoter
13556,2026-05-08,C00168,Москва,повторная продажа,Петров М.С.,Редукторы,Редуктор R-8,3,0.03,265301,209896,5,нет проблемы,16,0,2026-05,55405,0.209,False,высокая,promoter
13557,2026-05-08,C00250,Казань,сайт,Новиков П.К.,Датчики,Датчик D-17,2,0.05,35834,23722,4,нет проблемы,11,0,2026-05,12112,0.338,False,средняя,passive
13558,2026-05-08,C00822,Москва,почта,Петров М.С.,Фильтры,Фильтр F-30,1,0.05,25598,18116,3,неполное описание,17,1,2026-05,7482,0.292,True,низкая,detractor
13559,2026-05-08,C01362,Москва,повторная продажа,Кузнецов И.В.,Контроллеры,Контроллер C-9,1,0.0,68256,45027,4,совместимость,22,0,2026-05,23229,0.34,True,средняя,passive
13560,2026-05-08,C00194,Казань,телефон,Кузнецов И.В.,Фильтры,Фильтр F-30,2,0.07,49096,35026,5,нет проблемы,1,0,2026-05,14070,0.287,False,высокая,promoter
13561,2026-05-08,C00836,Москва,сайт,Алексеева Ю.С.,Контроллеры,Контроллер C-9,1,0.07,57777,38708,4,совместимость,13,0,2026-05,19069,0.33,True,средняя,passive
13562,2026-05-08,C01706,Новосибирск,повторная продажа,Иванова А.А.,Датчики,Датчик D-17,3,0.0,54794,35122,5,неполное описание,14,0,2026-05,19672,0.359,True,высокая,promoter
13563,2026-05-08,C01696,Казань,сайт,Иванова А.А.,Фильтры,Фильтр F-30,1,0.03,25846,18344,5,нет проблемы,10,0,2026-05,7502,0.29,False,высокая,promoter
13564,2026-05-08,C00072,Москва,почта,Громов А.Н.,Клапаны,Клапан V-12,2,0.0,74283,51548,5,нет проблемы,16,0,2026-05,22735,0.306,False,высокая,promoter
13565,2026-05-08,C01657,Санкт-Петербург,повторная продажа,Кузнецов И.В.,Электродвигатели,Электродвигатель E-55,1,0.05,113021,84771,5,нет проблемы,9,0,2026-05,28250,0.25,False,высокая,promoter
13566,2026-05-08,C00840,Москва,сайт,Морозов Д.А.,Электродвигатели,Электродвигатель E-55,3,0.07,342742,256580,5,нет проблемы,15,0,2026-05,86162,0.251,False,высокая,promoter
13567,2026-05-08,C01476,Москва,сайт,Сидорова Н.К.,Насосы,Насос Н-45,1,0.1,60379,45575,4,нет проблемы,10,0,2026-05,14804,0.245,False,средняя,passive
13568,2026-05-08,C00586,Екатеринбург,почта,Морозов Д.А.,Компрессоры,Компрессор А-120,2,0.07,271022,198064,3,неполное описание,16,0,2026-05,72958,0.269,True,низкая,detractor
13569,2026-05-11,C01932,Казань,почта,Ким В.В.,Клапаны,Клапан V-12,1,0.03,37501,27223,5,нет проблемы,21,0,2026-05,10278,0.274,False,высокая,promoter
13570,2026-05-11,C01872,Санкт-Петербург,сайт,Орлова Е.И.,Электродвигатели,Электродвигатель E-55,1,0.1,104662,78195,4,нет проблемы,14,0,2026-05,26467,0.253,False,средняя,passive
13571,2026-05-11,C00235,Москва,повторная продажа,Новиков П.К.,Редукторы,Редуктор R-8,1,0.0,94244,72799,5,нет проблемы,9,0,2026-05,21445,0.228,False,высокая,promoter
13572,2026-05-11,C00554,Екатеринбург,сайт,Федорова М.А.,Компрессоры,Компрессор А-120,2,0.0,289733,201849,4,цена,12,0,2026-05,87884,0.303,True,средняя,passive
13573,2026-05-11,C01578,Новосибирск,сайт,Сидорова Н.К.,Насосы,Насос Н-45,1,0.1,62564,47002,5,нет проблемы,5,0,2026-05,15562,0.249,False,высокая,promoter
13574,2026-05-11,C00251,Москва,почта,Петров М.С.,Насосы,Насос Н-45,1,0.03,71663,55239,5,нет проблемы,15,0,2026-05,16424,0.229,False,высокая,promoter
13575,2026-05-11,C01262,Москва,сайт,Егорова Т.С.,Клапаны,Клапан V-12,1,0.05,34053,23761,4,нет проблемы,10,0,2026-05,10292,0.302,False,средняя,passive
13576,2026-05-11,C01692,Екатеринбург,сайт,Новиков П.К.,Клапаны,Клапан V-12,1,0.07,36750,26879,3,комплектация,23,0,2026-05,9871,0.269,True,низкая,detractor
13577,2026-05-11,C01720,Новосибирск,почта,Смирнов Р.О.,Редукторы,Редуктор R-8,3,0.0,251240,190493,5,нет проблемы,21,0,2026-05,60747,0.242,False,высокая,promoter
13578,2026-05-11,C00408,Новосибирск,почта,Орлова Е.И.,Редукторы,Редуктор R-8,2,0.07,173336,138718,2,цена,23,0,2026-05,34618,0.2,True,низкая,detractor
13579,2026-05-11,C00819,Новосибирск,сайт,Егорова Т.С.,Насосы,Насос Н-45,1,0.1,59850,45446,4,нет проблемы,7,0,2026-05,14404,0.241,False,средняя,passive
13580,2026-05-11,C01108,Казань,повторная продажа,Сидорова Н.К.,Фильтры,Фильтр F-30,2,0.05,51218,35000,5,нет проблемы,6,0,2026-05,16218,0.317,False,высокая,promoter
13581,2026-05-11,C01527,Казань,сайт,Кузнецов И.В.,Редукторы,Редуктор R-8,1,0.05,92710,72275,2,комплектация,16,0,2026-05,20435,0.22,True,низкая,detractor
13582,2026-05-11,C01278,Санкт-Петербург,повторная продажа,Кузнецов И.В.,Компрессоры,Компрессор А-120,1,0.1,130686,96297,4,нет проблемы,12,0,2026-05,34389,0.263,False,средняя,passive
13583,2026-05-11,C01965,Санкт-Петербург,повторная продажа,Зайцева В.Л.,Датчики,Датчик D-17,2,0.05,33726,21276,4,цена,23,0,2026-05,12450,0.369,True,средняя,passive
13584,2026-05-11,C01288,Казань,сайт,Алексеева Ю.С.,Фильтры,Фильтр F-30,2,0.0,55254,38449,4,нет проблемы,10,0,2026-05,16805,0.304,False,средняя,passive
13585,2026-05-11,C00438,Екатеринбург,телефон,Орлова Е.И.,Компрессоры,Компрессор А-120,1,0.05,140507,103560,5,нет проблемы,17,0,2026-05,36947,0.263,False,высокая,promoter
13586,2026-05-11,C01154,Санкт-Петербург,телефон,Волкова Н.П.,Датчики,Датчик D-17,2,0.03,33366,20620,3,доставка,16,0,2026-05,12746,0.382,True,низкая,detractor
13587,2026-05-11,C01960,Москва,сайт,Смирнов Р.О.,Насосы,Насос Н-45,1,0.07,66983,52162,2,доставка,24,0,2026-05,14821,0.221,True,низкая,detractor
13588,2026-05-11,C01843,Санкт-Петербург,телефон,Новиков П.К.,Компрессоры,Компрессор А-120,2,0.1,259596,188504,4,нет проблемы,5,0,2026-05,71092,0.274,False,средняя,passive
13589,2026-05-11,C01832,Казань,почта,Новиков П.К.,Компрессоры,Компрессор А-120,2,0.05,256891,181258,3,срок поставки,38,0,2026-05,75633,0.294,True,низкая,detractor
13590,2026-05-11,C01459,Санкт-Петербург,сайт,Федорова М.А.,Датчики,Датчик D-17,1,0.0,18330,12107,5,нет проблемы,13,0,2026-05,6223,0.339,False,высокая,promoter
13591,2026-05-11,C01513,Москва,сайт,Зайцева В.Л.,Компрессоры,Компрессор А-120,3,0.07,424910,315985,5,нет проблемы,17,0,2026-05,108925,0.256,False,высокая,promoter
13592,2026-05-11,C01664,Казань,сайт,Новиков П.К.,Редукторы,Редуктор R-8,3,0.03,275993,209557,1,срок поставки,21,0,2026-05,66436,0.241,True,низкая,detractor
13593,2026-05-11,C00451,Санкт-Петербург,повторная продажа,Петров М.С.,Контроллеры,Контроллер C-9,2,0.07,120605,76823,2,качество консультации,21,0,2026-05,43782,0.363,True,низкая,detractor
13594,2026-05-11,C00043,Санкт-Петербург,почта,Сидорова Н.К.,Датчики,Датчик D-17,1,0.0,19723,12617,4,нет проблемы,26,0,2026-05,7106,0.36,False,средняя,passive
13595,2026-05-11,C00846,Санкт-Петербург,сайт,Смирнов Р.О.,Датчики,Датчик D-17,1,0.05,17122,10966,5,нет проблемы,13,0,2026-05,6156,0.36,False,высокая,promoter
13596,2026-05-11,C02039,Казань,сайт,Егорова Т.С.,Компрессоры,Компрессор А-120,1,0.0,145444,101251,4,нет проблемы,10,0,2026-05,44193,0.304,False,средняя,passive
13597,2026-05-11,C00947,Москва,сайт,Смирнов Р.О.,Насосы,Насос Н-45,1,0.07,70445,54502,5,нет проблемы,13,0,2026-05,15943,0.226,False,высокая,promoter
13598,2026-05-11,C00312,Санкт-Петербург,сайт,Волкова Н.П.,Фильтры,Фильтр F-30,4,0.05,95789,67319,5,нет проблемы,8,0,2026-05,28470,0.297,False,высокая,promoter
13599,2026-05-11,C01896,Санкт-Петербург,сайт,Зайцева В.Л.,Компрессоры,Компрессор А-120,1,0.03,136055,97588,5,срок поставки,22,0,2026-05,38467,0.283,True,высокая,promoter
13600,2026-05-11,C01136,Казань,повторная продажа,Федорова М.А.,Насосы,Насос Н-45,2,0.1,136433,106442,3,срок поставки,21,0,2026-05,29991,0.22,True,низкая,detractor
13601,2026-05-11,C01811,Санкт-Петербург,телефон,Федорова М.А.,Электродвигатели,Электродвигатель E-55,1,0.07,112141,80348,5,нет проблемы,8,0,2026-05,31793,0.284,False,высокая,promoter
13602,2026-05-11,C00428,Казань,сайт,Сидорова Н.К.,Компрессоры,Компрессор А-120,1,0.03,130001,90478,5,нет проблемы,15,0,2026-05,39523,0.304,False,высокая,promoter
13603,2026-05-11,C01503,Казань,повторная продажа,Морозов Д.А.,Редукторы,Редуктор R-8,1,0.03,89324,69914,4,нет проблемы,7,0,2026-05,19410,0.217,False,средняя,passive
13604,2026-05-11,C01653,Казань,телефон,Орлова Е.И.,Датчики,Датчик D-17,1,0.0,18494,11640,4,нет проблемы,10,0,2026-05,6854,0.371,False,средняя,passive
13605,2026-05-11,C01128,Екатеринбург,телефон,Петров М.С.,Клапаны,Клапан V-12,1,0.05,34104,24630,5,нет проблемы,10,0,2026-05,9474,0.278,False,высокая,promoter
13606,2026-05-11,C01685,Казань,сайт,Смирнов Р.О.,Компрессоры,Компрессор А-120,1,0.03,137859,96889,3,доставка,21,0,2026-05,40970,0.297,True,низкая,detractor
13607,2026-05-11,C00735,Санкт-Петербург,почта,Иванова А.А.,Клапаны,Клапан V-12,1,0.03,39757,29170,4,нет проблемы,22,0,2026-05,10587,0.266,False,средняя,passive
13608,2026-05-11,C01039,Екатеринбург,сайт,Орлова Е.И.,Датчики,Датчик D-17,1,0.1,16352,10570,5,нет проблемы,6,0,2026-05,5782,0.354,False,высокая,promoter
13609,2026-05-11,C00140,Санкт-Петербург,сайт,Орлова Е.И.,Фильтры,Фильтр F-30,2,0.05,46018,32685,4,комплектация,23,0,2026-05,13333,0.29,True,средняя,passive
13610,2026-05-11,C01542,Москва,телефон,Смирнов Р.О.,Компрессоры,Компрессор А-120,3,0.0,458420,321348,4,нет проблемы,10,0,2026-05,137072,0.299,False,средняя,passive
13611,2026-05-11,C00730,Казань,сайт,Сидорова Н.К.,Редукторы,Редуктор R-8,1,0.1,80988,62094,4,нет проблемы,7,0,2026-05,18894,0.233,False,средняя,passive
13612,2026-05-11,C00789,Новосибирск,повторная продажа,Новиков П.К.,Компрессоры,Компрессор А-120,1,0.0,155017,111282,3,качество консультации,32,0,2026-05,43735,0.282,True,низкая,detractor
13613,2026-05-12,C01845,Казань,сайт,Ким В.В.,Редукторы,Редуктор R-8,1,0.0,90798,70331,4,нет проблемы,5,0,2026-05,20467,0.225,False,средняя,passive
13614,2026-05-12,C00852,Санкт-Петербург,телефон,Егорова Т.С.,Контроллеры,Контроллер C-9,1,0.0,67139,42744,4,нет проблемы,5,0,2026-05,24395,0.363,False,средняя,passive
13615,2026-05-12,C00992,Москва,повторная продажа,Федорова М.А.,Насосы,Насос Н-45,1,0.07,65196,48798,5,нет проблемы,6,0,2026-05,16398,0.252,False,высокая,promoter
13616,2026-05-12,C01274,Екатеринбург,сайт,Сидорова Н.К.,Компрессоры,Компрессор А-120,1,0.05,135761,96245,3,неполное описание,25,0,2026-05,39516,0.291,True,низкая,detractor
13617,2026-05-12,C01557,Казань,сайт,Петров М.С.,Редукторы,Редуктор R-8,2,0.0,171291,136929,3,документы,8,0,2026-05,34362,0.201,True,низкая,detractor
13618,2026-05-12,C02005,Новосибирск,повторная продажа,Смирнов Р.О.,Компрессоры,Компрессор А-120,2,0.05,265076,185321,5,нет проблемы,6,0,2026-05,79755,0.301,False,высокая,promoter
13619,2026-05-12,C01848,Казань,сайт,Громов А.Н.,Контроллеры,Контроллер C-9,1,0.0,62260,40175,5,нет проблемы,7,0,2026-05,22085,0.355,False,высокая,promoter
13620,2026-05-12,C00129,Санкт-Петербург,телефон,Зайцева В.Л.,Компрессоры,Компрессор А-120,1,0.05,148376,109119,4,цена,12,1,2026-05,39257,0.265,True,средняя,passive
13621,2026-05-12,C00702,Екатеринбург,телефон,Федорова М.А.,Датчики,Датчик D-17,1,0.03,18442,11789,4,неполное описание,11,0,2026-05,6653,0.361,True,средняя,passive
13622,2026-05-12,C01815,Казань,телефон,Морозов Д.А.,Редукторы,Редуктор R-8,1,0.05,92593,73439,4,доставка,23,1,2026-05,19154,0.207,True,средняя,passive
13623,2026-05-12,C00058,Новосибирск,почта,Смирнов Р.О.,Электродвигатели,Электродвигатель E-55,1,0.07,107534,79492,4,документы,30,0,2026-05,28042,0.261,True,средняя,passive
13624,2026-05-12,C00748,Новосибирск,сайт,Громов А.Н.,Редукторы,Редуктор R-8,1,0.1,77982,62048,2,цена,27,0,2026-05,15934,0.204,True,низкая,detractor
13625,2026-05-12,C00764,Санкт-Петербург,почта,Алексеева Ю.С.,Датчики,Датчик D-17,1,0.1,17834,11397,5,нет проблемы,15,0,2026-05,6437,0.361,False,высокая,promoter
13626,2026-05-12,C00147,Москва,повторная продажа,Ким В.В.,Компрессоры,Компрессор А-120,1,0.07,138280,96213,5,нет проблемы,10,0,2026-05,42067,0.304,False,высокая,promoter
13627,2026-05-12,C00719,Москва,почта,Федорова М.А.,Контроллеры,Контроллер C-9,1,0.0,61091,40235,5,нет проблемы,23,0,2026-05,20856,0.341,False,высокая,promoter
13628,2026-05-12,C02093,Екатеринбург,почта,Ким В.В.,Компрессоры,Компрессор А-120,1,0.05,145993,103857,3,доставка,24,0,2026-05,42136,0.289,True,низкая,detractor
13629,2026-05-12,C01706,Казань,сайт,Зайцева В.Л.,Компрессоры,Компрессор А-120,1,0.1,121844,90725,4,нет проблемы,8,0,2026-05,31119,0.255,False,средняя,passive
13630,2026-05-12,C01101,Казань,почта,Алексеева Ю.С.,Компрессоры,Компрессор А-120,1,0.0,147315,106518,3,срок поставки,36,0,2026-05,40797,0.277,True,низкая,detractor
13631,2026-05-12,C01984,Москва,повторная продажа,Сидорова Н.К.,Насосы,Насос Н-45,1,0.05,64417,48919,4,нет проблемы,4,0,2026-05,15498,0.241,False,средняя,passive
13632,2026-05-12,C01813,Екатеринбург,сайт,Орлова Е.И.,Компрессоры,Компрессор А-120,4,0.03,530734,370191,2,качество консультации,14,0,2026-05,160543,0.302,True,низкая,detractor
13633,2026-05-12,C01742,Казань,сайт,Волкова Н.П.,Датчики,Датчик D-17,1,0.0,18269,11734,4,неполное описание,9,0,2026-05,6535,0.358,True,средняя,passive
13634,2026-05-12,C01962,Екатеринбург,сайт,Петров М.С.,Электродвигатели,Электродвигатель E-55,1,0.07,106644,77044,4,нет проблемы,12,0,2026-05,29600,0.278,False,средняя,passive
13635,2026-05-12,C01351,Москва,сайт,Зайцева В.Л.,Клапаны,Клапан V-12,3,0.03,113381,80236,3,качество консультации,20,0,2026-05,33145,0.292,True,низкая,detractor
13636,2026-05-12,C01550,Санкт-Петербург,сайт,Смирнов Р.О.,Датчики,Датчик D-17,1,0.1,17169,11295,5,нет проблемы,9,0,2026-05,5874,0.342,False,высокая,promoter
13637,2026-05-12,C00753,Казань,повторная продажа,Сидорова Н.К.,Контроллеры,Контроллер C-9,1,0.1,58693,39477,2,неполное описание,32,0,2026-05,19216,0.327,True,низкая,detractor
13638,2026-05-12,C00808,Москва,сайт,Зайцева В.Л.,Насосы,Насос Н-45,2,0.05,140877,109514,4,нет проблемы,4,0,2026-05,31363,0.223,False,средняя,passive
13639,2026-05-12,C01120,Москва,повторная продажа,Сидорова Н.К.,Фильтры,Фильтр F-30,1,0.07,22846,15418,4,нет проблемы,10,0,2026-05,7428,0.325,False,средняя,passive
13640,2026-05-12,C00116,Москва,сайт,Зайцева В.Л.,Компрессоры,Компрессор А-120,1,0.0,152193,111815,5,нет проблемы,14,0,2026-05,40378,0.265,False,высокая,promoter
13641,2026-05-12,C02074,Москва,почта,Новиков П.К.,Насосы,Насос Н-45,1,0.0,73862,56470,5,нет проблемы,19,0,2026-05,17392,0.235,False,высокая,promoter
13642,2026-05-12,C00827,Москва,сайт,Федорова М.А.,Насосы,Насос Н-45,1,0.03,72477,54439,4,нет проблемы,13,0,2026-05,18038,0.249,False,средняя,passive
13643,2026-05-12,C00802,Москва,повторная продажа,Алексеева Ю.С.,Электродвигатели,Электродвигатель E-55,1,0.0,119990,91574,5,нет проблемы,7,0,2026-05,28416,0.237,False,высокая,promoter
13644,2026-05-12,C01326,Москва,почта,Орлова Е.И.,Датчики,Датчик D-17,1,0.05,18602,11636,4,нет проблемы,8,0,2026-05,6966,0.374,False,средняя,passive
13645,2026-05-12,C00171,Казань,повторная продажа,Сидорова Н.К.,Компрессоры,Компрессор А-120,4,0.03,520527,385789,2,неполное описание,19,0,2026-05,134738,0.259,True,низкая,detractor
13646,2026-05-12,C00350,Санкт-Петербург,повторная продажа,Волкова Н.П.,Клапаны,Клапан V-12,1,0.1,33749,24728,5,нет проблемы,4,0,2026-05,9021,0.267,False,высокая,promoter
13647,2026-05-12,C01777,Москва,почта,Петров М.С.,Электродвигатели,Электродвигатель E-55,2,0.0,251869,184144,4,нет проблемы,24,0,2026-05,67725,0.269,False,средняя,passive
13648,2026-05-12,C00321,Екатеринбург,почта,Сидорова Н.К.,Электродвигатели,Электродвигатель E-55,3,0.0,350096,257834,3,документы,36,0,2026-05,92262,0.264,True,низкая,detractor
13649,2026-05-12,C01589,Москва,сайт,Кузнецов И.В.,Редукторы,Редуктор R-8,2,0.05,185715,147686,2,срок поставки,20,0,2026-05,38029,0.205,True,низкая,detractor
13650,2026-05-12,C00434,Казань,сайт,Федорова М.А.,Электродвигатели,Электродвигатель E-55,1,0.03,120943,88124,5,нет проблемы,12,0,2026-05,32819,0.271,False,высокая,promoter
13651,2026-05-13,C00590,Новосибирск,почта,Федорова М.А.,Контроллеры,Контроллер C-9,1,0.1,56541,36632,5,нет проблемы,15,0,2026-05,19909,0.352,False,высокая,promoter
13652,2026-05-13,C00959,Москва,сайт,Егорова Т.С.,Датчики,Датчик D-17,4,0.05,73666,46264,4,нет проблемы,11,0,2026-05,27402,0.372,False,средняя,passive
13653,2026-05-13,C00236,Москва,повторная продажа,Кузнецов И.В.,Контроллеры,Контроллер C-9,1,0.07,55955,36590,4,нет проблемы,13,0,2026-05,19365,0.346,False,средняя,passive
13654,2026-05-13,C01353,Санкт-Петербург,сайт,Федорова М.А.,Насосы,Насос Н-45,2,0.0,146684,110690,5,нет проблемы,7,0,2026-05,35994,0.245,False,высокая,promoter
13655,2026-05-13,C00831,Казань,почта,Зайцева В.Л.,Насосы,Насос Н-45,1,0.03,65912,50487,4,нет проблемы,17,0,2026-05,15425,0.234,False,средняя,passive
13656,2026-05-13,C02097,Казань,телефон,Зайцева В.Л.,Датчики,Датчик D-17,2,0.0,39198,25014,4,нет проблемы,12,0,2026-05,14184,0.362,False,средняя,passive
13657,2026-05-13,C01791,Казань,повторная продажа,Морозов Д.А.,Датчики,Датчик D-17,1,0.05,16806,10917,3,совместимость,26,0,2026-05,5889,0.35,True,низкая,detractor
13658,2026-05-13,C01380,Санкт-Петербург,повторная продажа,Егорова Т.С.,Контроллеры,Контроллер C-9,2,0.05,130884,87073,5,нет проблемы,6,0,2026-05,43811,0.335,False,высокая,promoter
13659,2026-05-13,C01134,Москва,сайт,Петров М.С.,Электродвигатели,Электродвигатель E-55,1,0.0,120015,90197,4,нет проблемы,9,0,2026-05,29818,0.248,False,средняя,passive
13660,2026-05-13,C01460,Екатеринбург,сайт,Орлова Е.И.,Датчики,Датчик D-17,2,0.03,33507,22109,5,нет проблемы,18,0,2026-05,11398,0.34,False,высокая,promoter
13661,2026-05-13,C02026,Новосибирск,повторная продажа,Орлова Е.И.,Насосы,Насос Н-45,2,0.07,141261,104865,4,нет проблемы,6,0,2026-05,36396,0.258,False,средняя,passive
13662,2026-05-13,C01892,Екатеринбург,сайт,Волкова Н.П.,Компрессоры,Компрессор А-120,1,0.07,137797,98974,5,нет проблемы,10,0,2026-05,38823,0.282,False,высокая,promoter
13663,2026-05-13,C00316,Екатеринбург,повторная продажа,Федорова М.А.,Датчики,Датчик D-17,1,0.07,18001,11663,5,нет проблемы,5,0,2026-05,6338,0.352,False,высокая,promoter
13664,2026-05-13,C01672,Санкт-Петербург,почта,Петров М.С.,Фильтры,Фильтр F-30,2,0.0,53010,36001,5,нет проблемы,9,0,2026-05,17009,0.321,False,высокая,promoter
13665,2026-05-13,C00018,Москва,сайт,Сидорова Н.К.,Датчики,Датчик D-17,2,0.07,31931,19881,4,неполное описание,21,0,2026-05,12050,0.377,True,средняя,passive
13666,2026-05-13,C01424,Москва,почта,Морозов Д.А.,Редукторы,Редуктор R-8,2,0.05,171273,137043,4,нет проблемы,15,0,2026-05,34230,0.2,False,средняя,passive
13667,2026-05-13,C01284,Санкт-Петербург,сайт,Волкова Н.П.,Насосы,Насос Н-45,2,0.0,138296,108286,4,нет проблемы,10,0,2026-05,30010,0.217,False,средняя,passive
13668,2026-05-13,C01260,Москва,сайт,Зайцева В.Л.,Клапаны,Клапан V-12,1,0.03,35154,25738,5,нет проблемы,5,0,2026-05,9416,0.268,False,высокая,promoter
13669,2026-05-13,C00169,Москва,почта,Петров М.С.,Электродвигатели,Электродвигатель E-55,3,0.03,355079,263849,4,нет проблемы,15,0,2026-05,91230,0.257,False,средняя,passive
13670,2026-05-13,C01191,Казань,сайт,Зайцева В.Л.,Датчики,Датчик D-17,2,0.05,36862,22745,5,нет проблемы,7,0,2026-05,14117,0.383,False,высокая,promoter
13671,2026-05-13,C00174,Екатеринбург,повторная продажа,Алексеева Ю.С.,Клапаны,Клапан V-12,2,0.03,70227,50627,5,нет проблемы,7,0,2026-05,19600,0.279,False,высокая,promoter
13672,2026-05-13,C00070,Санкт-Петербург,повторная продажа,Зайцева В.Л.,Электродвигатели,Электродвигатель E-55,1,0.03,120539,86787,5,нет проблемы,16,0,2026-05,33752,0.28,False,высокая,promoter
